province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date
Bac Lieu,32,25,17,E,0.2,71,16,1008,2018-01-26
Bac Lieu,32,24,16,E,0.0,67,3,1014,2019-01-26
Bac Lieu,32,23,10,ESE,0.0,77,25,1010,2020-01-26
Bac Lieu,30,23,16,E,0.0,71,33,1010,2021-01-26
Bac Lieu,31,23,18,E,0.0,62,9,1012,2009-02-02
Bac Lieu,32,25,17,ESE,0.0,74,22,1011,2010-02-02
Bac Lieu,32,23,20,E,0.0,69,19,1011,2011-02-02
Bac Lieu,31,24,26,E,0.0,75,14,1011,2012-02-02
Bac Lieu,28,24,23,E,0.0,71,35,1012,2013-02-02
Bac Lieu,30,22,7,S,0.0,70,14,1010,2014-02-02
Bac Lieu,31,23,26,ENE,0.0,64,8,1014,2015-02-02
Bac Lieu,34,26,28,E,0.0,64,28,1011,2016-02-02
Bac Lieu,31,25,13,ENE,1.9,72,74,1012,2017-02-02
Bac Lieu,31,24,21,E,0.0,66,21,1012,2018-02-02
Bac Lieu,32,25,21,E,0.0,66,36,1012,2019-02-02
Bac Lieu,30,23,22,E,0.0,68,9,1013,2020-02-02
Bac Lieu,30,24,17,E,0.0,70,17,1012,2021-02-02
Bac Lieu,29,24,13,E,0.6,72,26,1011,2009-02-04
Bac Lieu,32,24,17,E,0.0,69,9,1012,2010-02-04
Bac Lieu,31,23,17,E,0.1,71,28,1011,2011-02-04
Bac Lieu,31,24,22,E,0.0,74,12,1011,2012-02-04
Bac Lieu,32,25,28,E,0.0,74,9,1012,2013-02-04
Bac Lieu,30,23,14,ESE,0.0,70,8,1008,2014-02-04
Bac Lieu,31,24,23,E,0.0,64,43,1014,2015-02-04
Bac Lieu,34,26,26,E,0.0,61,23,1011,2016-02-04
Bac Lieu,32,25,15,E,0.2,72,27,1010,2017-02-04
Bac Lieu,31,24,20,E,0.0,62,5,1013,2018-02-04
Bac Lieu,32,25,18,E,0.0,70,39,1013,2019-02-04
Bac Lieu,31,23,19,E,0.0,71,25,1012,2020-02-04
Bac Lieu,31,23,16,ENE,0.0,65,15,1012,2021-02-04
Bac Lieu,32,23,21,E,0.0,63,12,1011,2009-02-06
Bac Lieu,32,23,14,E,0.0,69,40,1011,2009-02-05
Bac Lieu,33,25,19,E,0.0,71,5,1012,2010-02-05
Bac Lieu,31,23,18,E,0.0,71,29,1011,2011-02-05
Bac Lieu,31,24,23,E,0.0,75,11,1011,2012-02-05
Bac Lieu,32,25,26,E,0.0,73,26,1012,2013-02-05
Bac Lieu,33,25,19,ESE,0.0,68,10,1013,2010-02-06
Bac Lieu,31,22,16,ESE,0.0,68,12,1010,2011-02-06
Bac Lieu,31,24,17,ESE,0.0,75,24,1010,2012-02-06
Bac Lieu,33,25,19,E,0.2,73,31,1012,2013-02-06
Bac Lieu,30,21,17,ESE,0.0,75,6,1009,2014-02-06
Bac Lieu,30,23,26,E,0.0,57,5,1014,2015-02-06
Bac Lieu,32,25,26,E,1.3,65,42,1011,2016-02-06
Bac Lieu,31,24,11,SE,2.1,75,36,1010,2017-02-06
Bac Lieu,30,23,12,ENE,0.0,61,22,1014,2018-02-06
Bac Lieu,32,24,14,E,0.1,72,28,1012,2019-02-06
Bac Lieu,30,22,20,E,0.0,65,1,1012,2020-02-06
Bac Lieu,32,24,17,E,0.0,67,27,1011,2021-02-06
Bac Lieu,28,22,17,ESE,0.3,78,38,1009,2014-02-05
Bac Lieu,32,24,23,E,0.0,60,12,1014,2015-02-05
Bac Lieu,34,26,26,E,0.8,63,34,1010,2016-02-05
Bac Lieu,32,24,8,SE,11.0,75,38,1010,2017-02-05
Bac Lieu,31,23,16,ENE,0.0,61,18,1015,2018-02-05
Bac Lieu,31,25,16,E,0.0,71,40,1013,2019-02-05
Bac Lieu,30,23,20,E,0.0,68,18,1012,2020-02-05
Bac Lieu,32,24,18,E,0.0,66,25,1011,2021-02-05
Bac Lieu,32,23,13,E,0.0,63,17,1012,2009-02-08
Bac Lieu,33,25,20,E,0.0,70,4,1012,2010-02-08
Bac Lieu,33,22,10,SE,0.0,66,16,1007,2011-02-08
Bac Lieu,31,24,16,ESE,0.0,73,8,1011,2012-02-08
Bac Lieu,33,25,13,ESE,0.0,74,14,1010,2013-02-08
Bac Lieu,31,21,10,S,0.0,76,14,1008,2014-02-08
Bac Lieu,31,23,26,E,0.0,60,2,1014,2015-02-08
Bac Lieu,30,21,14,ENE,0.0,56,5,1013,2016-02-08
Bac Lieu,34,23,8,SW,0.2,70,24,1011,2017-02-08
Bac Lieu,29,22,14,ESE,0.0,67,24,1013,2018-02-08
Bac Lieu,33,25,14,E,0.0,74,12,1012,2019-02-08
Bac Lieu,32,23,20,E,0.0,70,29,1012,2020-02-08
Bac Lieu,31,24,21,E,0.0,69,17,1010,2021-02-08
Bac Lieu,31,23,18,E,0.0,65,12,1011,2009-02-07
Bac Lieu,33,24,18,E,0.0,73,8,1013,2010-02-07
Bac Lieu,32,22,14,ESE,0.0,68,10,1009,2011-02-07
Bac Lieu,32,24,10,ESE,0.1,73,25,1010,2012-02-07
Bac Lieu,33,24,14,ESE,0.0,74,22,1010,2013-02-07
Bac Lieu,31,22,15,ESE,0.0,74,6,1008,2014-02-07
Bac Lieu,30,23,23,E,0.0,62,8,1014,2015-02-07
Bac Lieu,31,23,18,NE,0.2,61,24,1014,2016-02-07
Bac Lieu,32,23,9,SE,0.0,71,29,1011,2017-02-07
Bac Lieu,28,22,12,E,0.0,68,20,1014,2018-02-07
Bac Lieu,33,24,12,E,0.0,72,17,1013,2019-02-07
Bac Lieu,32,23,16,E,0.0,70,1,1013,2020-02-07
Bac Lieu,32,24,19,E,0.0,66,34,1010,2021-02-07
Bac Lieu,31,23,21,E,0.0,65,3,1012,2009-02-01
Bac Lieu,32,24,16,E,0.0,73,16,1012,2010-02-01
Bac Lieu,32,23,20,ENE,0.0,69,20,1011,2011-02-01
Bac Lieu,31,24,26,E,0.0,74,30,1010,2012-02-01
Bac Lieu,32,24,21,E,0.0,70,8,1013,2013-02-01
Bac Lieu,30,22,13,ESE,0.1,72,20,1012,2014-02-01
Bac Lieu,31,22,25,ENE,0.0,62,3,1014,2015-02-01
Bac Lieu,34,25,22,E,0.0,68,33,1011,2016-02-01
Bac Lieu,33,24,10,SE,0.0,69,49,1011,2017-02-01
Bac Lieu,32,25,23,E,0.0,64,19,1011,2018-02-01
Bac Lieu,31,25,24,E,0.0,67,38,1013,2019-02-01
Bac Lieu,29,23,25,E,0.0,67,15,1012,2020-02-01
Bac Lieu,32,24,17,E,0.0,68,32,1012,2021-02-01
Bac Lieu,31,24,15,E,0.0,68,27,1011,2009-02-03
Bac Lieu,32,25,15,ESE,0.2,72,20,1012,2010-02-03
Bac Lieu,32,23,18,E,0.0,70,29,1011,2011-02-03
Bac Lieu,32,23,20,E,0.0,75,8,1012,2012-02-03
Bac Lieu,31,25,31,E,0.0,73,23,1010,2013-02-03
Bac Lieu,32,22,10,SSW,0.0,67,5,1008,2014-02-03
Bac Lieu,33,23,21,ENE,0.0,64,26,1015,2015-02-03
Bac Lieu,33,26,26,ENE,0.0,62,42,1011,2016-02-03
Bac Lieu,32,24,14,ESE,0.4,74,66,1011,2017-02-03
Bac Lieu,31,24,17,ENE,0.0,65,27,1013,2018-02-03
Bac Lieu,32,25,19,E,0.0,72,36,1013,2019-02-03
Bac Lieu,30,22,19,E,0.0,71,13,1013,2020-02-03
Bac Lieu,31,22,18,E,0.0,70,15,1012,2021-02-03
Bac Lieu,31,24,8,SSW,1.7,73,58,1011,2009-02-10
Bac Lieu,26,24,9,ESE,2.1,86,59,1009,2009-02-12
Bac Lieu,33,25,18,E,0.0,71,1,1012,2010-02-10
Bac Lieu,32,22,14,ESE,0.0,70,4,1009,2011-02-10
Bac Lieu,32,23,22,E,0.3,73,20,1011,2012-02-10
Bac Lieu,30,25,25,E,0.0,69,24,1010,2013-02-10
Bac Lieu,33,24,11,ESE,0.0,68,3,1008,2014-02-10
Bac Lieu,30,22,21,E,0.0,61,8,1014,2015-02-10
Bac Lieu,34,24,17,ENE,0.0,63,8,1012,2016-02-10
Bac Lieu,31,24,16,E,1.5,70,48,1011,2017-02-10
Bac Lieu,29,22,9,ESE,0.0,74,36,1013,2018-02-10
Bac Lieu,32,24,17,E,0.0,70,21,1014,2019-02-10
Bac Lieu,30,24,23,ENE,0.0,65,55,1013,2020-02-10
Bac Lieu,31,24,13,ESE,0.0,75,29,1010,2021-02-10
Bac Lieu,34,25,17,E,0.0,70,6,1013,2010-02-12
Bac Lieu,31,23,23,ESE,0.0,75,23,1010,2011-02-12
Bac Lieu,31,24,24,E,0.2,70,36,1011,2012-02-12
Bac Lieu,33,25,26,E,0.0,70,9,1010,2013-02-12
Bac Lieu,31,24,24,E,0.4,75,17,1009,2014-02-12
Bac Lieu,31,22,21,E,0.0,63,7,1013,2015-02-12
Bac Lieu,33,25,18,E,0.0,72,13,1011,2016-02-12
Bac Lieu,31,23,21,ENE,0.0,55,21,1014,2017-02-12
Bac Lieu,33,23,17,ENE,0.0,62,20,1015,2018-02-12
Bac Lieu,33,26,27,ENE,0.3,64,27,1015,2019-02-12
Bac Lieu,32,24,21,E,0.0,74,25,1013,2020-02-12
Bac Lieu,30,23,15,ESE,0.1,74,31,1012,2021-02-12
Bac Lieu,33,23,6,SSW,0.1,72,41,1008,2009-02-13
Bac Lieu,33,25,22,E,0.0,69,12,1012,2010-02-13
Bac Lieu,32,24,23,E,0.0,72,17,1009,2011-02-13
Bac Lieu,31,24,20,E,0.1,68,34,1011,2012-02-13
Bac Lieu,33,25,26,E,0.0,67,31,1009,2013-02-13
Bac Lieu,31,24,25,E,0.0,71,24,1011,2014-02-13
Bac Lieu,30,23,23,E,0.0,64,5,1012,2015-02-13
Bac Lieu,34,25,16,ESE,0.2,71,21,1012,2016-02-13
Bac Lieu,32,23,21,ENE,0.0,57,7,1015,2017-02-13
Bac Lieu,32,24,18,E,0.0,60,32,1015,2018-02-13
Bac Lieu,32,25,25,E,0.0,65,6,1015,2019-02-13
Bac Lieu,32,24,18,E,0.0,75,30,1012,2020-02-13
Bac Lieu,28,23,16,ESE,0.0,75,52,1013,2021-02-13
Bac Lieu,32,23,8,E,0.0,66,20,1011,2009-02-09
Bac Lieu,33,24,19,E,0.0,70,1,1012,2010-02-09
Bac Lieu,33,23,10,SE,0.0,66,11,1007,2011-02-09
Bac Lieu,31,24,24,E,0.0,77,22,1011,2012-02-09
Bac Lieu,32,24,25,E,0.0,72,19,1011,2013-02-09
Bac Lieu,33,22,9,SE,0.0,69,5,1008,2014-02-09
Bac Lieu,30,23,26,E,0.0,60,3,1015,2015-02-09
Bac Lieu,32,24,14,SSE,0.0,61,7,1012,2016-02-09
Bac Lieu,32,25,10,SE,1.0,71,24,1011,2017-02-09
Bac Lieu,30,22,15,ESE,0.0,71,16,1012,2018-02-09
Bac Lieu,32,24,15,E,0.0,72,12,1013,2019-02-09
Bac Lieu,26,24,11,NE,0.4,71,61,1013,2020-02-09
Bac Lieu,32,24,20,E,0.0,66,18,1009,2021-02-09
Bac Lieu,33,24,10,SE,0.7,72,31,1010,2009-02-16
Bac Lieu,34,26,24,E,0.0,66,5,1012,2010-02-16
Bac Lieu,34,24,21,E,0.0,72,16,1011,2011-02-16
Bac Lieu,33,25,9,SE,2.8,70,50,1008,2012-02-16
Bac Lieu,33,25,26,E,0.0,69,10,1009,2013-02-16
Bac Lieu,31,24,26,E,0.0,70,12,1012,2014-02-16
Bac Lieu,32,22,18,E,0.0,71,11,1012,2015-02-16
Bac Lieu,33,25,30,E,0.0,65,20,1014,2016-02-16
Bac Lieu,31,23,21,ENE,0.0,58,14,1014,2017-02-16
Bac Lieu,33,25,8,SSE,0.0,73,21,1012,2018-02-16
Bac Lieu,33,24,17,E,0.0,69,17,1014,2019-02-16
Bac Lieu,33,23,10,E,0.0,78,33,1012,2020-02-16
Bac Lieu,29,22,15,ESE,0.0,74,30,1012,2021-02-16
Bac Lieu,28,24,12,ENE,9.6,83,74,1010,2009-02-11
Bac Lieu,34,24,17,E,0.0,71,4,1013,2010-02-11
Bac Lieu,32,22,16,ESE,0.0,73,8,1010,2011-02-11
Bac Lieu,32,24,23,E,0.0,69,30,1010,2012-02-11
Bac Lieu,32,24,24,E,0.0,68,23,1010,2013-02-11
Bac Lieu,31,23,21,E,0.0,76,22,1009,2014-02-11
Bac Lieu,31,22,19,E,0.0,64,4,1013,2015-02-11
Bac Lieu,33,25,21,E,0.0,70,12,1011,2016-02-11
Bac Lieu,31,24,26,ENE,0.0,62,19,1013,2017-02-11
Bac Lieu,29,23,12,E,0.1,72,51,1014,2018-02-11
Bac Lieu,33,24,21,E,0.0,71,26,1015,2019-02-11
Bac Lieu,31,25,25,E,0.0,68,41,1013,2020-02-11
Bac Lieu,30,24,17,ESE,0.0,74,66,1011,2021-02-11
Bac Lieu,34,25,9,S,3.0,74,42,1009,2009-02-15
Bac Lieu,34,25,19,ESE,0.0,66,7,1012,2010-02-15
Bac Lieu,33,24,23,E,0.0,70,12,1010,2011-02-15
Bac Lieu,32,25,12,SE,0.1,74,30,1009,2012-02-15
Bac Lieu,33,25,26,E,0.0,71,7,1009,2013-02-15
Bac Lieu,31,24,27,E,0.0,70,12,1011,2014-02-15
Bac Lieu,31,22,17,ESE,0.0,71,5,1012,2015-02-15
Bac Lieu,33,25,20,ESE,0.3,74,46,1013,2016-02-15
Bac Lieu,32,24,27,ENE,0.0,58,38,1015,2017-02-15
Bac Lieu,33,24,8,SSE,0.0,72,29,1014,2018-02-15
Bac Lieu,32,24,20,E,0.0,64,5,1014,2019-02-15
Bac Lieu,32,23,10,ESE,0.0,74,32,1012,2020-02-15
Bac Lieu,27,21,12,ESE,0.0,77,55,1012,2021-02-15
Bac Lieu,33,25,22,E,0.1,70,19,1011,2009-02-20
Bac Lieu,33,25,19,E,0.0,68,10,1009,2009-02-19
Bac Lieu,32,27,26,E,0.2,63,21,1012,2010-02-19
Bac Lieu,33,24,16,E,0.6,74,35,1011,2011-02-19
Bac Lieu,32,24,5,SE,0.0,71,19,1009,2012-02-19
Bac Lieu,32,24,23,E,0.0,72,21,1008,2013-02-19
Bac Lieu,32,23,17,E,0.0,75,27,1011,2014-02-19
Bac Lieu,32,25,23,E,0.1,71,44,1012,2015-02-19
Bac Lieu,33,24,27,E,0.0,64,10,1013,2016-02-19
Bac Lieu,33,24,17,E,0.5,65,40,1012,2017-02-19
Bac Lieu,32,25,22,E,0.5,72,47,1011,2018-02-19
Bac Lieu,33,26,24,E,0.0,67,14,1013,2010-02-20
Bac Lieu,33,25,16,E,0.4,71,40,1011,2011-02-20
Bac Lieu,32,24,9,SW,0.0,69,13,1008,2012-02-20
Bac Lieu,32,24,21,E,0.0,69,22,1009,2013-02-20
Bac Lieu,31,24,27,E,0.0,70,10,1012,2014-02-20
Bac Lieu,33,25,23,E,0.0,69,35,1012,2015-02-20
Bac Lieu,32,24,27,E,0.0,63,3,1014,2016-02-20
Bac Lieu,29,24,13,E,0.0,74,66,1011,2017-02-20
Bac Lieu,32,25,19,E,0.0,69,12,1010,2018-02-20
Bac Lieu,33,25,15,E,0.0,70,25,1014,2019-02-20
Bac Lieu,32,25,26,E,0.0,61,8,1013,2020-02-20
Bac Lieu,30,23,23,E,0.0,59,6,1013,2021-02-20
Bac Lieu,33,24,14,ESE,0.1,70,31,1013,2019-02-19
Bac Lieu,33,25,25,E,0.0,59,9,1013,2020-02-19
Bac Lieu,31,23,22,ENE,0.0,60,12,1013,2021-02-19
Bac Lieu,33,26,24,E,0.0,66,4,1009,2009-02-21
Bac Lieu,32,26,17,ESE,0.7,69,17,1013,2010-02-21
Bac Lieu,31,24,21,ENE,0.3,72,50,1011,2011-02-21
Bac Lieu,33,26,10,SW,2.7,68,35,1007,2012-02-21
Bac Lieu,33,25,14,ENE,0.0,64,34,1009,2013-02-21
Bac Lieu,32,24,26,E,0.0,69,24,1014,2014-02-21
Bac Lieu,32,24,20,ESE,0.0,71,38,1012,2015-02-21
Bac Lieu,32,25,29,E,0.0,62,2,1014,2016-02-21
Bac Lieu,34,24,17,E,0.2,74,25,1011,2017-02-21
Bac Lieu,33,25,16,E,0.0,70,35,1009,2018-02-21
Bac Lieu,33,26,17,E,0.0,70,40,1014,2019-02-21
Bac Lieu,32,25,27,E,0.0,57,6,1014,2020-02-21
Bac Lieu,30,22,19,E,0.0,66,4,1012,2021-02-21
Bac Lieu,31,26,15,E,0.1,70,25,1009,2009-02-18
Bac Lieu,34,26,26,E,0.0,60,19,1012,2010-02-18
Bac Lieu,32,24,19,E,0.0,75,25,1010,2011-02-18
Bac Lieu,32,25,11,S,13.6,75,41,1009,2012-02-18
Bac Lieu,32,25,23,E,0.0,70,3,1008,2013-02-18
Bac Lieu,32,23,18,ESE,0.0,72,6,1012,2014-02-18
Bac Lieu,33,24,23,E,0.1,70,39,1011,2015-02-18
Bac Lieu,32,25,32,E,0.0,64,15,1013,2016-02-18
Bac Lieu,33,24,23,E,0.0,65,24,1014,2017-02-18
Bac Lieu,32,25,19,E,3.4,74,57,1011,2018-02-18
Bac Lieu,33,25,12,ESE,0.1,72,19,1012,2019-02-18
Bac Lieu,32,25,32,E,0.0,60,27,1013,2020-02-18
Bac Lieu,30,23,22,E,0.0,60,7,1013,2021-02-18
Bac Lieu,34,25,14,E,3.0,68,31,1009,2009-02-23
Bac Lieu,34,26,16,ESE,0.0,65,11,1011,2010-02-23
Bac Lieu,33,24,24,E,0.0,69,14,1011,2011-02-23
Bac Lieu,32,25,13,ESE,0.0,76,21,1007,2012-02-23
Bac Lieu,33,24,16,E,0.4,67,54,1009,2013-02-23
Bac Lieu,31,24,25,E,0.0,67,22,1014,2014-02-23
Bac Lieu,32,25,15,ESE,0.0,70,20,1012,2015-02-23
Bac Lieu,34,24,22,E,0.0,65,8,1014,2016-02-23
Bac Lieu,34,25,17,E,0.0,72,30,1012,2017-02-23
Bac Lieu,33,25,26,E,0.0,67,30,1011,2018-02-23
Bac Lieu,32,25,16,E,0.0,66,21,1012,2019-02-23
Bac Lieu,32,24,26,E,0.0,51,16,1014,2020-02-23
Bac Lieu,29,21,14,ESE,0.0,73,35,1011,2021-02-23
Bac Lieu,34,26,18,ESE,0.0,69,15,1009,2009-02-24
Bac Lieu,35,25,12,SE,0.0,64,4,1010,2010-02-24
Bac Lieu,33,24,22,E,0.0,71,10,1010,2011-02-24
Bac Lieu,33,25,12,ESE,0.0,73,12,1007,2012-02-24
Bac Lieu,33,25,28,ENE,1.0,69,36,1009,2013-02-24
Bac Lieu,31,24,24,E,0.0,65,11,1013,2014-02-24
Bac Lieu,32,25,13,ESE,0.0,69,27,1012,2015-02-24
Bac Lieu,33,26,31,E,0.0,62,38,1014,2016-02-24
Bac Lieu,33,24,19,E,0.0,71,18,1012,2017-02-24
Bac Lieu,34,25,25,E,0.0,62,5,1012,2018-02-24
Bac Lieu,33,24,13,ESE,0.0,64,7,1012,2019-02-24
Bac Lieu,32,24,24,E,0.0,61,7,1012,2020-02-24
Bac Lieu,30,22,13,ESE,0.0,73,36,1010,2021-02-24
Bac Lieu,34,26,17,E,0.0,68,11,1009,2009-02-25
Bac Lieu,35,24,10,SE,0.0,64,7,1011,2010-02-25
Bac Lieu,33,24,21,E,0.1,73,25,1009,2011-02-25
Bac Lieu,33,25,13,ESE,0.0,74,12,1007,2012-02-25
Bac Lieu,33,25,30,ENE,0.0,69,15,1010,2013-02-25
Bac Lieu,32,23,19,ESE,0.0,71,11,1013,2014-02-25
Bac Lieu,32,24,14,ESE,0.0,69,21,1011,2015-02-25
Bac Lieu,33,26,37,ENE,0.0,58,11,1014,2016-02-25
Bac Lieu,34,25,23,E,0.0,64,18,1011,2017-02-25
Bac Lieu,33,25,22,E,0.0,66,14,1011,2018-02-25
Bac Lieu,32,24,19,ESE,0.0,66,22,1012,2019-02-25
Bac Lieu,32,24,23,E,0.0,68,36,1011,2020-02-25
Bac Lieu,34,22,7,SE,0.0,72,12,1009,2021-02-25
Bac Lieu,34,25,18,E,0.0,69,8,1008,2009-02-22
Bac Lieu,34,25,13,ESE,0.0,68,24,1013,2010-02-22
Bac Lieu,32,24,24,E,0.0,70,40,1011,2011-02-22
Bac Lieu,31,26,15,ESE,1.4,77,58,1007,2012-02-22
Bac Lieu,30,25,8,WSW,1.5,69,56,1010,2013-02-22
Bac Lieu,32,24,24,E,0.0,70,30,1013,2014-02-22
Bac Lieu,33,24,16,ESE,0.0,68,24,1012,2015-02-22
Bac Lieu,33,24,22,E,0.0,67,18,1015,2016-02-22
Bac Lieu,34,25,18,E,0.0,72,29,1011,2017-02-22
Bac Lieu,33,25,20,E,0.0,70,34,1009,2018-02-22
Bac Lieu,30,26,15,E,0.2,72,65,1013,2019-02-22
Bac Lieu,32,24,28,E,0.0,56,9,1014,2020-02-22
Bac Lieu,29,21,14,ESE,0.0,72,22,1012,2021-02-22
Bac Lieu,33,25,17,E,1.1,72,51,1009,2009-02-27
Bac Lieu,35,27,11,SE,0.0,67,3,1010,2010-02-27
Bac Lieu,33,24,22,E,0.0,68,39,1011,2011-02-27
Bac Lieu,31,25,24,E,0.0,73,11,1008,2012-02-27
Bac Lieu,33,26,27,E,0.2,73,18,1009,2013-02-27
Bac Lieu,31,23,23,E,0.0,71,18,1013,2014-02-27
Bac Lieu,33,25,18,E,0.3,68,25,1010,2015-02-27
Bac Lieu,34,26,31,ENE,0.0,58,25,1014,2016-02-27
Bac Lieu,33,26,32,E,0.0,61,26,1011,2017-02-27
Bac Lieu,33,25,15,E,0.0,61,37,1010,2018-02-27
Bac Lieu,33,25,22,E,0.0,64,8,1010,2019-02-27
Bac Lieu,32,24,24,E,0.0,69,35,1010,2020-02-27
Bac Lieu,33,24,10,ESE,0.0,74,18,1008,2021-02-27
Bac Lieu,28,24,21,ENE,8.3,80,76,1009,2009-02-28
Bac Lieu,35,25,15,ESE,0.0,68,5,1011,2010-02-28
Bac Lieu,33,25,17,ESE,0.2,69,40,1010,2011-02-28
Bac Lieu,32,25,20,ESE,0.0,73,9,1008,2012-02-28
Bac Lieu,32,25,23,E,0.0,75,22,1009,2013-02-28
Bac Lieu,31,23,21,ESE,0.0,72,15,1012,2014-02-28
Bac Lieu,34,26,20,E,0.3,69,40,1011,2015-02-28
Bac Lieu,34,26,31,E,0.0,61,26,1015,2016-02-28
Bac Lieu,33,25,32,E,0.0,62,16,1011,2017-02-28
Bac Lieu,33,26,18,E,0.0,64,31,1010,2018-02-28
Bac Lieu,33,25,19,E,0.0,64,13,1010,2019-02-28
Bac Lieu,32,24,24,E,0.0,68,29,1010,2020-02-28
Bac Lieu,32,23,18,ESE,0.0,73,30,1010,2021-02-28
Bac Lieu,31,25,21,ENE,2.2,75,36,1009,2009-03-01
Bac Lieu,35,26,13,ESE,0.0,65,4,1012,2010-03-01
Bac Lieu,33,24,14,ESE,0.2,71,43,1009,2011-03-01
Bac Lieu,34,25,23,E,0.8,71,24,1008,2012-03-01
Bac Lieu,33,25,19,ESE,0.3,75,31,1010,2013-03-01
Bac Lieu,32,23,16,ESE,0.0,73,15,1012,2014-03-01
Bac Lieu,33,25,23,E,0.0,67,27,1011,2015-03-01
Bac Lieu,34,25,27,E,0.0,58,10,1014,2016-03-01
Bac Lieu,34,26,29,E,0.0,62,24,1011,2017-03-01
Bac Lieu,33,26,16,ESE,0.5,69,34,1010,2018-03-01
Bac Lieu,31,26,19,E,0.2,65,42,1011,2019-03-01
Bac Lieu,33,24,15,E,0.0,74,48,1010,2020-03-01
Bac Lieu,33,25,18,ESE,0.0,72,29,1011,2021-03-01
Bac Lieu,32,25,16,E,0.7,70,21,1010,2009-02-17
Bac Lieu,32,26,26,E,0.6,66,12,1012,2010-02-17
Bac Lieu,34,24,18,E,0.2,72,27,1011,2011-02-17
Bac Lieu,33,26,18,ESE,1.2,70,39,1008,2012-02-17
Bac Lieu,33,25,26,E,0.0,67,8,1009,2013-02-17
Bac Lieu,31,24,22,E,0.0,73,18,1014,2014-02-17
Bac Lieu,32,23,20,E,0.0,71,11,1011,2015-02-17
Bac Lieu,33,26,31,E,0.0,61,27,1014,2016-02-17
Bac Lieu,32,23,20,E,0.2,67,44,1014,2017-02-17
Bac Lieu,32,25,12,ESE,0.0,70,28,1011,2018-02-17
Bac Lieu,33,25,13,ESE,0.1,71,26,1013,2019-02-17
Bac Lieu,32,25,24,E,0.0,70,36,1013,2020-02-17
Bac Lieu,30,22,19,E,0.0,68,27,1012,2021-02-17
Bac Lieu,34,26,16,ESE,0.0,67,17,1009,2009-02-26
Bac Lieu,35,25,11,SE,0.0,63,4,1010,2010-02-26
Bac Lieu,32,24,23,E,0.0,69,14,1009,2011-02-26
Bac Lieu,32,25,17,E,0.0,76,27,1007,2012-02-26
Bac Lieu,33,26,30,E,0.0,70,25,1010,2013-02-26
Bac Lieu,31,23,20,E,0.0,74,24,1013,2014-02-26
Bac Lieu,33,24,14,ESE,0.0,65,11,1011,2015-02-26
Bac Lieu,34,26,33,ENE,0.0,59,15,1015,2016-02-26
Bac Lieu,33,26,27,ENE,1.0,62,34,1010,2017-02-26
Bac Lieu,33,25,21,E,0.0,61,9,1011,2018-02-26
Bac Lieu,32,25,22,E,0.0,65,24,1011,2019-02-26
Bac Lieu,32,24,22,E,0.0,70,40,1011,2020-02-26
Bac Lieu,33,23,10,SSE,0.0,75,37,1008,2021-02-26
Bac Lieu,32,26,8,ESE,5.8,77,37,1009,2009-03-05
Bac Lieu,34,27,11,S,0.2,64,28,1011,2010-03-05
Bac Lieu,33,25,16,ESE,0.1,68,47,1011,2011-03-05
Bac Lieu,33,25,18,ESE,0.3,73,28,1007,2012-03-05
Bac Lieu,33,25,24,E,0.3,63,27,1013,2013-03-05
Bac Lieu,31,23,18,ESE,0.0,72,24,1013,2014-03-05
Bac Lieu,33,26,16,ESE,0.0,64,21,1012,2015-03-05
Bac Lieu,34,26,23,E,0.0,67,35,1012,2016-03-05
Bac Lieu,33,24,13,ESE,0.2,72,35,1010,2017-03-05
Bac Lieu,34,26,14,ESE,0.0,68,15,1010,2018-03-05
Bac Lieu,33,24,11,ESE,0.0,64,4,1011,2019-03-05
Bac Lieu,32,24,18,E,0.0,72,33,1011,2020-03-05
Bac Lieu,32,24,21,E,0.0,70,21,1012,2021-03-05
Bac Lieu,33,27,9,ESE,2.4,74,29,1010,2009-03-06
Bac Lieu,37,27,12,SSE,0.0,57,10,1012,2010-03-06
Bac Lieu,33,25,17,ESE,0.0,68,53,1011,2011-03-06
Bac Lieu,33,26,13,ESE,1.6,73,46,1007,2012-03-06
Bac Lieu,34,25,24,E,0.0,60,18,1012,2013-03-06
Bac Lieu,32,24,21,ESE,0.0,73,26,1012,2014-03-06
Bac Lieu,33,25,19,ESE,0.0,67,22,1012,2015-03-06
Bac Lieu,34,25,23,E,0.0,66,28,1012,2016-03-06
Bac Lieu,33,24,11,ESE,0.0,71,29,1010,2017-03-06
Bac Lieu,35,26,15,E,0.0,67,21,1010,2018-03-06
Bac Lieu,35,24,9,S,0.0,66,14,1012,2019-03-06
Bac Lieu,32,25,19,ESE,0.0,71,33,1012,2020-03-06
Bac Lieu,33,24,17,E,0.0,70,21,1012,2021-03-06
Bac Lieu,33,26,24,E,0.2,68,19,1009,2009-03-02
Bac Lieu,36,25,11,SE,0.0,60,7,1011,2010-03-02
Bac Lieu,32,25,13,ESE,0.8,69,56,1010,2011-03-02
Bac Lieu,32,26,25,E,0.0,71,8,1007,2012-03-02
Bac Lieu,33,25,20,E,0.0,75,12,1011,2013-03-02
Bac Lieu,32,23,14,ESE,0.0,71,10,1011,2014-03-02
Bac Lieu,33,25,25,E,0.0,66,22,1011,2015-03-02
Bac Lieu,34,25,28,E,0.0,61,11,1014,2016-03-02
